Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	11/11/18 8:13 PM
Duration:	01:03:54'08
Activities:	Other
Max HR:	125
Average HR:	88
Calories:	370
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1541985229726	2018-11-11 20:13:49.726	00:00:53	106	OK
1541985230464	2018-11-11 20:13:50.464	00:00:53	107	OK
1541985230956	2018-11-11 20:13:50.956	00:00:54	108	OK
1541985231447	2018-11-11 20:13:51.447	00:00:55	108	OK
1541985231941	2018-11-11 20:13:51.941	00:00:56	109	OK
1541985232435	2018-11-11 20:13:52.435	00:00:56	108	OK
1541985233170	2018-11-11 20:13:53.170	00:00:57	108	OK
1541985233667	2018-11-11 20:13:53.667	00:00:58	108	OK
1541985234160	2018-11-11 20:13:54.160	00:00:58	108	OK
1541985234650	2018-11-11 20:13:54.650	00:00:59	108	OK
1541985235383	2018-11-11 20:13:55.383	00:01:00	108	OK
1541985235876	2018-11-11 20:13:55.876	00:01:00	107	OK
1541985236621	2018-11-11 20:13:56.621	00:01:01	106	OK
1541985237113	2018-11-11 20:13:57.113	00:01:02	105	OK
1541985237605	2018-11-11 20:13:57.605	00:01:02	105	OK
1541985238343	2018-11-11 20:13:58.343	00:01:03	105	OK
1541985238835	2018-11-11 20:13:58.835	00:01:04	103	OK
1541985239577	2018-11-11 20:13:59.577	00:01:04	102	OK
1541985240315	2018-11-11 20:14:00.315	00:01:05	101	OK
1541985240806	2018-11-11 20:14:00.806	00:01:06	99	OK
1541985241546	2018-11-11 20:14:01.546	00:01:06	99	OK
1541985242281	2018-11-11 20:14:02.281	00:01:07	97	OK
1541985243023	2018-11-11 20:14:03.023	00:01:08	97	OK
1541985243517	2018-11-11 20:14:03.517	00:01:08	97	OK
1541985244249	2018-11-11 20:14:04.249	00:01:09	97	OK
1541985244747	2018-11-11 20:14:04.747	00:01:10	97	OK
1541985245487	2018-11-11 20:14:05.487	00:01:10	97	OK
1541985245978	2018-11-11 20:14:05.978	00:01:11	98	OK
1541985246718	2018-11-11 20:14:06.718	00:01:12	99	OK
1541985247203	2018-11-11 20:14:07.203	00:01:12	99	OK
1541985247945	2018-11-11 20:14:07.945	00:01:13	98	OK
1541985248442	2018-11-11 20:14:08.442	00:01:13	97	OK
1541985249178	2018-11-11 20:14:09.178	00:01:14	97	OK
1541985249919	2018-11-11 20:14:09.919	00:01:15	96	OK
1541985250648	2018-11-11 20:14:10.648	00:01:15	96	OK
1541985251387	2018-11-11 20:14:11.387	00:01:16	94	OK
1541985251880	2018-11-11 20:14:11.880	00:01:16	94	OK
1541985252618	2018-11-11 20:14:12.618	00:01:17	94	OK
1541985253115	2018-11-11 20:14:13.115	00:01:18	94	OK
1541985253852	2018-11-11 20:14:13.852	00:01:18	94	OK
1541985254594	2018-11-11 20:14:14.594	00:01:19	94	OK
1541985255338	2018-11-11 20:14:15.338	00:01:20	93	OK
1541985256077	2018-11-11 20:14:16.077	00:01:21	93	OK
1541985256568	2018-11-11 20:14:16.568	00:01:21	93	OK
1541985257309	2018-11-11 20:14:17.309	00:01:22	93	OK
1541985257800	2018-11-11 20:14:17.800	00:01:23	93	OK
1541985258539	2018-11-11 20:14:18.539	00:01:24	93	OK
1541985259270	2018-11-11 20:14:19.270	00:01:25	93	OK
1541985259770	2018-11-11 20:14:19.770	00:01:25	94	OK
1541985260255	2018-11-11 20:14:20.255	00:01:26	95	OK
1541985261002	2018-11-11 20:14:21.002	00:01:27	96	OK
1541985261494	2018-11-11 20:14:21.494	00:01:28	96	OK
1541985261978	2018-11-11 20:14:21.978	00:01:28	97	OK
1541985262725	2018-11-11 20:14:22.725	00:01:29	99	OK
