Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	7/1/20 5:31 AM
Duration:	00:26:17'67
Activities:	Other
Max HR:	104
Average HR:	79
Calories:	93
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1593596020646	2020-07-01 05:33:40.646	00:02:26	72	OK
1593596021376	2020-07-01 05:33:41.376	00:02:27	73	OK
1593596022122	2020-07-01 05:33:42.122	00:02:28	73	OK
1593596022865	2020-07-01 05:33:42.865	00:02:29	74	OK
1593596023845	2020-07-01 05:33:43.845	00:02:29	74	OK
1593596024587	2020-07-01 05:33:44.587	00:02:30	74	OK
1593596025323	2020-07-01 05:33:45.323	00:02:31	74	OK
1593596026063	2020-07-01 05:33:46.063	00:02:32	74	OK
1593596026800	2020-07-01 05:33:46.800	00:02:33	75	OK
1593596027785	2020-07-01 05:33:47.785	00:02:33	75	OK
1593596028521	2020-07-01 05:33:48.521	00:02:34	76	OK
1593596029264	2020-07-01 05:33:49.264	00:02:35	76	OK
1593596030009	2020-07-01 05:33:50.009	00:02:36	75	OK
1593596030743	2020-07-01 05:33:50.743	00:02:37	76	OK
1593596031481	2020-07-01 05:33:51.481	00:02:38	76	OK
1593596032219	2020-07-01 05:33:52.219	00:02:38	76	OK
1593596033204	2020-07-01 05:33:53.204	00:02:39	76	OK
1593596033942	2020-07-01 05:33:53.942	00:02:40	76	OK
1593596034683	2020-07-01 05:33:54.683	00:02:41	76	OK
1593596035417	2020-07-01 05:33:55.417	00:02:42	77	OK
1593596036159	2020-07-01 05:33:56.159	00:02:43	77	OK
1593596036899	2020-07-01 05:33:56.899	00:02:44	76	OK
1593596037883	2020-07-01 05:33:57.883	00:02:44	76	OK
1593596038622	2020-07-01 05:33:58.622	00:02:45	76	OK
1593596039352	2020-07-01 05:33:59.352	00:02:46	76	OK
1593596040099	2020-07-01 05:34:00.099	00:02:47	77	OK
1593596040839	2020-07-01 05:34:00.839	00:02:48	77	OK
1593596041576	2020-07-01 05:34:01.576	00:02:49	77	OK
1593596042311	2020-07-01 05:34:02.311	00:02:49	77	OK
1593596043301	2020-07-01 05:34:03.301	00:02:50	76	OK
1593596044039	2020-07-01 05:34:04.039	00:02:51	77	OK
1593596044777	2020-07-01 05:34:04.777	00:02:52	76	OK
1593596045516	2020-07-01 05:34:05.516	00:02:53	76	OK
1593596046501	2020-07-01 05:34:06.501	00:02:53	75	OK
1593596047244	2020-07-01 05:34:07.244	00:02:54	75	OK
1593596047979	2020-07-01 05:34:07.979	00:02:55	76	OK
1593596048717	2020-07-01 05:34:08.717	00:02:56	76	OK
1593596049457	2020-07-01 05:34:09.457	00:02:57	76	OK
1593596050444	2020-07-01 05:34:10.444	00:02:57	76	OK
1593596051182	2020-07-01 05:34:11.182	00:02:58	76	OK
1593596051919	2020-07-01 05:34:11.919	00:02:59	76	OK
1593596052659	2020-07-01 05:34:12.659	00:03:00	76	OK
1593596053391	2020-07-01 05:34:13.391	00:03:01	77	OK
1593596054137	2020-07-01 05:34:14.137	00:03:01	76	OK
1593596055129	2020-07-01 05:34:15.129	00:03:02	76	OK
1593596055859	2020-07-01 05:34:15.859	00:03:03	76	OK
1593596056598	2020-07-01 05:34:16.598	00:03:04	76	OK
1593596057584	2020-07-01 05:34:17.584	00:03:05	76	OK
1593596058323	2020-07-01 05:34:18.323	00:03:06	76	OK
1593596059061	2020-07-01 05:34:19.061	00:03:06	75	OK
1593596059800	2020-07-01 05:34:19.800	00:03:07	76	OK
1593596060539	2020-07-01 05:34:20.539	00:03:08	76	OK
1593596061277	2020-07-01 05:34:21.277	00:03:09	77	OK
1593596062017	2020-07-01 05:34:22.017	00:03:09	76	OK
